otu	statistic	p.value	parameter	method	WM	C	WMC	p.value.adj
Lachnospiraceae (OTU 2801)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 2842)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 2845)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2849)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 2850)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 2855)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Coriobacteriaceae (OTU 2884)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 2888)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 2889)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2918)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2926)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Veillonellaceae (OTU 2931)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Veillonella (OTU 2935)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacilli (OTU 2943)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Cystobacter (OTU 2944)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2950)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2956)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2959)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 2970)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2972)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2974)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2976)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2981)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 2991)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 3004)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 3007)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 3019)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 3038)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 3051)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 3055)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 3056)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 3088)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3094)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillales (OTU 3105)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 3113)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillales (OTU 3125)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillales (OTU 3134)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillaceae (OTU 3138)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 3141)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 3142)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3146)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 3161)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Anaeroplasma (OTU 3173)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3191)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Aurantimonadaceae (OTU 3202)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 3209)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 3232)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidetes (OTU 3234)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Faecalibacterium (OTU 3242)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 3250)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 3251)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Pyramidobacter (OTU 3259)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 3276)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 3307)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3309)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 3332)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3337)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 3352)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 3354)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3391)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 3397)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3416)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3427)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3441)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3450)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Dorea (OTU 3454)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3458)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3471)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3546)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3569)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3598)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 3600)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 3602)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Peptostreptococcaceae (OTU 3610)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 3632)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3653)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 3656)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 3665)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 3690)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 3713)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 3725)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 3734)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 3739)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 3748)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 3775)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 3788)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Parasutterella (OTU 3792)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bifidobacterium (OTU 3803)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 3826)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 3844)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 3846)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 3867)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 3891)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 3896)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 3911)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 3921)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 3937)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 3940)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Pasteurellaceae (OTU 3951)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lysobacter (OTU 3977)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Enterobacteriaceae (OTU 3999)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Enterobacteriaceae (OTU 4000)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Listeria (OTU 4027)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 4034)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 4036)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 4055)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 4060)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 4074)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Erysipelotrichaceae (OTU 4105)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridia (OTU 4136)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridia (OTU 4151)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridia (OTU 4162)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Enterobacteriaceae (OTU 4193)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Flavobacterium (OTU 4202)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Campylobacter (OTU 4212)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Enterobacteriaceae (OTU 4221)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4236)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4244)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4248)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4251)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4260)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4281)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4283)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Alistipes (OTU 4292)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4294)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4297)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4299)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4328)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4355)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4370)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 4397)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4415)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4423)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4427)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4430)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4467)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4470)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4494)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4495)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 4498)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4502)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4521)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4562)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4577)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4628)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4633)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4638)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4643)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4650)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4694)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 4703)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4737)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4741)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Veillonella (OTU 4748)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Succinivibrio (OTU 4785)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Betaproteobacteria (OTU 4786)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4806)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4818)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 4844)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Odoribacter (OTU 4974)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Dysgonomonas (OTU 4978)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 5020)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 5022)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5074)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 5082)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 5096)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5114)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5116)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5119)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5140)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5179)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5186)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5201)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5213)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Peptostreptococcaceae (OTU 5224)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5275)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5289)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5296)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5297)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 5299)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5311)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 5321)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 5325)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5338)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5352)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5367)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5388)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5392)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5409)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5447)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 5461)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Catonella (OTU 5466)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 5471)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 5477)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 5494)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 5498)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Stomatobaculum (OTU 5504)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 5508)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5519)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Butyricicoccus (OTU 5522)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5526)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 5542)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5545)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidetes (OTU 5567)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bradyrhizobium (OTU 5584)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Hyphomicrobium (OTU 5587)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidetes (OTU 5594)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 5649)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 5660)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiaceae_ (OTU 5663)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5664)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5668)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5716)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5758)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5784)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5801)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 5811)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5823)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 5836)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
Pseudoflavonifractor (OTU 5840)	NA	NA	2	Kruskal-Wallis rank sum test	0	0	0	NA
